customer_id,recency_days,frequency,monetary,avg_order_value,return_rate,order_count,days_active,tenure_days,avg_items_per_order,purchase_trend,region,acquisition_channel,age_group,churn_label,segment_name,cluster_id
15996,88,7,1386.4,198.05714285714285,0.125,7,309,397,3.7167630057803467,-1,UK,Direct,25-34,False,At-Risk Big Spenders,3
15998,36,16,8274.14,517.13375,0.23809523809523808,16,702,738,3.754385964912281,-6,UK,Referral,25-34,False,Champions,1
15999,735,1,20.4,20.4,0.0,1,0,735,24.0,1,UK,Organic Search,55-64,True,Lost Low-Value,2
16000,2,3,3011.0,1003.6666666666666,0.0,3,0,2,100.0,3,UK,Direct,55-64,False,Promising New,0
16001,381,1,583.39,583.39,0.5,1,161,542,11.620689655172415,1,UK,Paid Search,35-44,True,Lost Low-Value,2
16002,625,1,169.21,169.21,0.0,1,0,625,1.6666666666666667,1,UK,Referral,25-34,True,Lost Low-Value,2
16003,29,10,5613.83,561.383,0.0,10,707,736,10.886699507389162,2,UK,Referral,25-34,False,Champions,1
16004,474,5,2146.39,429.278,0.0,5,209,683,11.955555555555556,1,UK,Email,55-64,True,At-Risk Big Spenders,3
16005,12,10,2365.07,236.507,0.09090909090909091,10,438,450,2.6231884057971016,-4,UK,Referral,45-54,False,Champions,1
16006,211,2,332.82,166.41,0.0,2,176,387,2.628205128205128,0,UK,Referral,18-24,True,Lost Low-Value,2
16007,47,7,3053.06,436.1514285714286,0.0,7,496,543,4.004566210045662,1,UK,Organic Search,35-44,False,At-Risk Big Spenders,3
16008,23,15,5339.13,355.942,0.0,15,607,630,12.794466403162055,-9,UK,Organic Search,25-34,False,Champions,1
16009,22,4,972.11,243.0275,0.0,4,137,159,4.463414634146342,2,UK,Social Media,35-44,False,Promising New,0
16010,245,11,1694.86,154.07818181818183,0.08333333333333333,11,166,411,3.179930795847751,-7,UK,Referral,35-44,True,At-Risk Big Spenders,3
16011,8,29,5575.11,192.2451724137931,0.03333333333333333,29,730,738,7.72877358490566,3,UK,Direct,25-34,False,Champions,1
16012,35,5,2978.59,595.718,0.0,5,494,529,7.364016736401673,1,UK,Referral,45-54,False,At-Risk Big Spenders,3
16013,3,84,35282.74,420.03261904761905,0.07692307692307693,84,728,731,62.101851851851855,6,UK,Organic Search,25-34,False,Champions,1
16014,35,5,1100.28,220.056,0.16666666666666666,5,642,677,1.68,1,UK,Paid Search,35-44,False,Promising New,0
16015,3,3,697.94,232.64666666666668,0.25,3,46,49,4.988888888888889,1,UK,Organic Search,45-54,False,Promising New,0
16016,3,11,2083.4,189.4,0.21428571428571427,11,399,402,2.9663299663299663,-1,UK,Paid Search,65+,False,Champions,1
16017,47,5,1545.58,309.116,0.0,5,656,703,4.884615384615385,-3,UK,Direct,35-44,False,At-Risk Big Spenders,3
16018,39,4,698.13,174.5325,0.0,4,693,732,8.982142857142858,0,UK,Organic Search,55-64,False,Promising New,0
16019,1,27,16964.36,628.3096296296296,0.22857142857142856,27,724,725,16.00744416873449,-11,UK,Organic Search,35-44,False,Champions,1
16020,16,3,851.01,283.67,0.0,3,49,65,10.58695652173913,1,UK,Paid Search,55-64,False,Promising New,0
16021,395,2,487.03,243.515,0.0,2,149,544,2.1904761904761907,0,UK,Organic Search,25-34,True,Lost Low-Value,2
16022,260,1,602.63,602.63,0.0,1,0,260,3.591549295774648,1,UK,Organic Search,45-54,True,Lost Low-Value,2
16023,46,3,719.81,239.93666666666667,0.0,3,220,266,3.5445544554455446,-1,UK,Paid Search,25-34,False,Promising New,0
16024,12,3,478.71,159.57,0.0,3,399,411,5.831325301204819,-1,UK,Direct,65+,False,Promising New,0
16025,29,1,439.66,439.66,0.0,1,0,29,12.071428571428571,1,UK,Direct,65+,False,Promising New,0
16026,43,1,236.09,236.09,0.0,1,0,43,7.59375,1,UK,Organic Search,35-44,False,Promising New,0
16027,91,15,1727.16,115.144,0.11764705882352941,15,609,700,43.285714285714285,-3,UK,Paid Search,35-44,True,At-Risk Big Spenders,3
16028,595,1,82.2,82.2,0.0,1,0,595,3.6,1,UK,Organic Search,35-44,True,Lost Low-Value,2
16029,38,106,66011.73,622.7521698113208,0.05357142857142857,106,693,731,76.85636856368563,18,UK,Organic Search,25-34,False,Champions,1
16030,309,1,331.24,331.24,0.0,1,0,309,9.758620689655173,1,UK,Direct,45-54,True,Lost Low-Value,2
16031,92,2,547.9,273.95,0.0,2,155,247,4.295918367346939,0,UK,Organic Search,45-54,True,Lost Low-Value,2
16032,456,6,1965.72,327.62,0.0,6,67,523,6.985714285714286,-2,UK,Direct,35-44,True,At-Risk Big Spenders,3
16033,5,27,10608.81,392.9188888888889,0.25,27,480,485,3.090507726269316,1,UK,Organic Search,25-34,False,Champions,1
16034,196,6,911.32,151.88666666666666,0.14285714285714285,6,213,409,10.446428571428571,-2,UK,Organic Search,55-64,True,At-Risk Big Spenders,3
16035,560,1,217.73,217.73,0.0,1,0,560,1.5714285714285714,1,UK,Direct,25-34,True,Lost Low-Value,2
16036,87,4,2547.6,636.9,0.0,4,533,620,9.464285714285714,0,UK,Email,45-54,False,At-Risk Big Spenders,3
16037,269,5,1509.34,301.868,0.2857142857142857,5,379,648,10.788732394366198,1,UK,Organic Search,25-34,True,At-Risk Big Spenders,3
16038,7,3,471.78,157.26,0.25,3,194,201,9.384615384615385,-1,UK,Organic Search,25-34,False,Promising New,0
16039,423,2,456.4,228.2,0.3333333333333333,2,205,628,12.78125,0,UK,Email,18-24,True,Lost Low-Value,2
16040,65,7,2416.9,345.27142857142854,0.125,7,544,609,9.48,-1,UK,Email,35-44,False,At-Risk Big Spenders,3
16041,30,3,1856.0,618.6666666666666,0.0,3,111,141,80.0,-1,UK,Referral,45-54,False,Promising New,0
16042,22,8,2245.32,280.665,0.2727272727272727,8,431,453,11.085271317829458,0,UK,Organic Search,35-44,False,Champions,1
16043,37,8,1856.59,232.07375,0.0,8,444,481,13.849315068493151,-2,UK,Direct,45-54,False,At-Risk Big Spenders,3
16044,435,1,340.84,340.84,0.0,1,0,435,8.947368421052632,1,UK,Organic Search,45-54,True,Lost Low-Value,2
16045,119,8,3434.93,429.36625,0.1111111111111111,8,379,498,14.243243243243244,0,UK,Organic Search,25-34,True,At-Risk Big Spenders,3
16046,562,1,235.78,235.78,0.0,1,0,562,11.272727272727273,1,UK,Direct,18-24,True,Lost Low-Value,2
16047,682,1,107.14,107.14,0.0,1,0,682,1.0,1,Europe,Referral,45-54,True,Lost Low-Value,2
16048,85,4,818.79,204.6975,0.3333333333333333,4,464,549,11.805555555555555,-4,UK,Direct,45-54,False,At-Risk Big Spenders,3
16049,40,6,1852.15,308.69166666666666,0.0,6,476,516,2.334020618556701,0,UK,Referral,35-44,False,At-Risk Big Spenders,3
16050,173,3,300.06,100.02,0.0,3,228,401,18.095238095238095,-1,UK,Organic Search,25-34,True,Lost Low-Value,2
16051,681,1,188.44,188.44,0.0,1,0,681,6.666666666666667,1,UK,Direct,45-54,True,Lost Low-Value,2
16052,54,1,362.06,362.06,0.0,1,0,54,8.294117647058824,1,UK,Paid Search,18-24,False,Promising New,0
16053,32,6,3514.16,585.6933333333334,0.25,6,578,610,11.974226804123711,-2,UK,Email,45-54,False,At-Risk Big Spenders,3
16054,145,4,2111.88,527.97,0.42857142857142855,4,472,617,6.483606557377049,-2,UK,Direct,25-34,True,At-Risk Big Spenders,3
16055,220,1,134.8,134.8,0.0,1,0,220,2.75,1,UK,Referral,45-54,True,Lost Low-Value,2
16056,45,1,650.75,650.75,0.0,1,0,45,5.2272727272727275,1,UK,Organic Search,35-44,False,Promising New,0
16057,4,10,3854.85,385.485,0.4117647058823529,10,725,729,7.756880733944954,4,UK,Organic Search,45-54,False,Champions,1
16058,406,1,62.7,62.7,0.0,1,0,406,9.0,1,UK,Referral,18-24,True,Lost Low-Value,2
16059,65,12,3053.57,254.46416666666667,0.0,12,504,569,3.659846547314578,-4,UK,Organic Search,35-44,False,Champions,1
16060,400,3,541.95,180.65,0.0,3,94,494,10.125,1,UK,Direct,25-34,True,Lost Low-Value,2
16061,269,1,89.65,89.65,0.6666666666666666,1,162,431,6.333333333333333,-1,UK,Direct,45-54,True,Lost Low-Value,2
16062,9,8,2863.45,357.93125,0.0,8,527,536,11.0,-2,UK,Organic Search,25-34,False,Champions,1
16063,260,1,335.32,335.32,0.0,1,0,260,11.391304347826088,1,UK,Organic Search,18-24,True,Lost Low-Value,2
16064,725,1,109.31,109.31,0.0,1,0,725,3.235294117647059,1,UK,Direct,45-54,True,Lost Low-Value,2
16065,365,8,1992.13,249.01625,0.2,8,98,463,3.4192634560906514,2,UK,Social Media,18-24,True,At-Risk Big Spenders,3
16066,16,5,1489.36,297.872,0.0,5,108,124,8.821782178217822,3,UK,Referral,25-34,False,Promising New,0
16067,562,3,3269.11,1089.7033333333334,0.5,3,113,675,18.176470588235293,-1,UK,Direct,45-54,True,At-Risk Big Spenders,3
16068,593,1,115.73,115.73,0.0,1,0,593,1.3714285714285714,1,UK,Organic Search,45-54,True,Lost Low-Value,2
16069,417,1,457.7,457.7,0.0,1,0,417,5.52,1,UK,Referral,55-64,True,Lost Low-Value,2
16070,22,2,852.15,426.075,0.0,2,10,32,13.848484848484848,0,UK,Organic Search,25-34,False,Promising New,0
16071,44,4,1076.8,269.2,0.0,4,611,655,9.547945205479452,-2,UK,Direct,35-44,False,Promising New,0
16072,288,4,4180.09,1045.0225,0.0,4,261,549,2.975517890772128,-2,UK,Paid Search,45-54,True,At-Risk Big Spenders,3
16073,291,1,122.4,122.4,0.5,1,6,297,48.0,-1,UK,Direct,25-34,True,Lost Low-Value,2
16074,390,1,252.5,252.5,0.0,1,0,390,1.52,1,UK,Organic Search,45-54,True,Lost Low-Value,2
16075,502,2,736.93,368.465,0.3333333333333333,2,62,564,6.609756097560975,0,UK,Organic Search,25-34,True,Lost Low-Value,2
16076,3,10,2234.73,223.473,0.09090909090909091,10,205,208,11.124031007751938,4,UK,Organic Search,55-64,False,Champions,1
16077,574,1,1251.6,1251.6,0.5,1,51,625,76.0,-1,UK,Direct,45-54,True,Lost Low-Value,2
16078,283,2,362.99,181.495,0.0,2,386,669,5.128205128205129,0,UK,Email,35-44,True,Lost Low-Value,2
16079,16,3,1190.6,396.8666666666667,0.0,3,24,40,37.333333333333336,1,UK,Organic Search,35-44,False,Promising New,0
16080,81,4,602.56,150.64,0.3333333333333333,4,369,450,9.933333333333334,-2,UK,Referral,25-34,False,At-Risk Big Spenders,3
16081,56,8,4278.96,534.87,0.0,8,618,674,5.915760869565218,0,UK,Referral,35-44,False,At-Risk Big Spenders,3
16082,670,1,106.75,106.75,0.0,1,0,670,2.4375,1,UK,Organic Search,45-54,True,Lost Low-Value,2
16083,100,4,2351.42,587.855,0.0,4,288,388,21.323943661971832,-2,UK,Organic Search,35-44,True,At-Risk Big Spenders,3
16084,299,1,436.18,436.18,0.0,1,0,299,5.684210526315789,1,UK,Direct,35-44,True,Lost Low-Value,2
16085,23,12,2324.71,193.72583333333333,0.07692307692307693,12,665,688,3.6970509383378016,-2,UK,Referral,25-34,False,Champions,1
16086,59,10,2687.73,268.773,0.09090909090909091,10,678,737,11.24031007751938,2,UK,Direct,45-54,False,At-Risk Big Spenders,3
16087,389,5,1739.92,347.984,0.0,5,300,689,66.4,-1,UK,Referral,35-44,True,At-Risk Big Spenders,3
16088,575,2,1414.15,707.075,0.0,2,16,591,59.5,0,UK,Paid Search,25-34,True,At-Risk Big Spenders,3
16089,386,2,263.49,131.745,0.0,2,123,509,2.5319148936170213,0,UK,Paid Search,55-64,True,Lost Low-Value,2
16090,624,1,180.56,180.56,0.0,1,0,624,3.2222222222222223,1,UK,Social Media,35-44,True,Lost Low-Value,2
16091,154,2,315.06,157.53,0.0,2,44,198,8.555555555555555,0,UK,Paid Search,35-44,True,Lost Low-Value,2
16092,98,6,1587.94,264.6566666666667,0.4,6,481,579,13.2,0,UK,Paid Search,65+,True,At-Risk Big Spenders,3
16093,106,1,17.0,17.0,0.0,1,0,106,20.0,1,UK,Paid Search,35-44,True,Lost Low-Value,2
16094,11,11,3695.56,335.96,0.42105263157894735,11,717,728,10.306122448979592,-3,UK,Referral,55-64,False,Champions,1
16095,456,1,447.05,447.05,0.0,1,0,456,8.833333333333334,1,UK,Paid Search,45-54,True,Lost Low-Value,2
16096,264,4,1584.97,396.2425,0.0,4,381,645,10.606060606060606,0,UK,Email,45-54,True,At-Risk Big Spenders,3
16097,240,1,185.05,185.05,0.0,1,0,240,8.7,1,UK,Direct,25-34,True,Lost Low-Value,2
16098,87,14,3721.34,265.81,0.0,14,637,724,11.84,0,UK,Referral,18-24,False,Champions,1
16099,50,7,1573.2,224.74285714285713,0.125,7,596,646,13.91304347826087,-1,UK,Direct,35-44,False,At-Risk Big Spenders,3
16100,462,1,582.64,582.64,0.0,1,0,462,11.837837837837839,1,UK,Paid Search,18-24,True,Lost Low-Value,2
16101,9,4,3229.16,807.29,0.42857142857142855,4,552,561,9.604166666666666,-2,UK,Direct,18-24,False,Promising New,0
16102,42,3,1842.14,614.0466666666666,0.0,3,86,128,16.526315789473685,-1,UK,Paid Search,35-44,False,Promising New,0
16103,7,22,6191.71,281.44136363636363,0.18518518518518517,22,693,700,13.195,-10,UK,Paid Search,45-54,False,Champions,1
16104,61,9,2774.46,308.2733333333333,0.18181818181818182,9,672,733,4.512931034482759,-7,UK,Social Media,25-34,False,At-Risk Big Spenders,3
16105,248,5,2383.79,476.758,0.0,5,356,604,19.136363636363637,-3,UK,Organic Search,45-54,True,At-Risk Big Spenders,3
16106,65,1,108.38,108.38,0.0,1,0,65,12.333333333333334,1,UK,Referral,55-64,False,Lost Low-Value,2
16107,17,7,3132.56,447.50857142857143,0.0,7,166,183,36.645161290322584,1,UK,Paid Search,45-54,False,Champions,1
16108,84,4,2235.92,558.98,0.5,4,547,631,10.911111111111111,-2,UK,Email,45-54,False,At-Risk Big Spenders,3
16109,218,3,921.0,307.0,0.25,3,480,698,33.806451612903224,1,UK,Email,45-54,True,At-Risk Big Spenders,3
16110,45,4,1781.59,445.3975,0.0,4,477,522,2.046511627906977,0,UK,Referral,25-34,False,At-Risk Big Spenders,3
16111,428,1,549.33,549.33,0.0,1,0,428,3.191780821917808,1,UK,Referral,35-44,True,Lost Low-Value,2
16112,143,4,179.9,44.975,0.0,4,195,338,33.125,0,UK,Organic Search,55-64,True,Lost Low-Value,2
16113,183,1,161.38,161.38,0.0,1,0,183,5.866666666666667,1,UK,Social Media,45-54,True,Lost Low-Value,2
16114,170,1,135.75,135.75,0.0,1,0,170,5.375,1,UK,Organic Search,45-54,True,Lost Low-Value,2
16115,9,12,2553.8,212.81666666666666,0.0,12,565,574,3.79236276849642,4,UK,Referral,65+,False,Champions,1
16116,205,1,612.78,612.78,0.5,1,6,211,7.294117647058823,-1,UK,Paid Search,25-34,True,Lost Low-Value,2
16117,189,3,654.4,218.13333333333333,0.25,3,402,591,3.606741573033708,-1,UK,Direct,25-34,True,At-Risk Big Spenders,3
16118,393,1,4314.77,4314.77,0.8,1,259,652,66.70731707317073,-1,UK,Organic Search,45-54,True,At-Risk Big Spenders,3
16119,8,8,1720.81,215.10125,0.0,8,715,723,15.018518518518519,-4,UK,Organic Search,18-24,False,Champions,1
16120,59,6,2967.51,494.585,0.14285714285714285,6,363,422,23.48913043478261,2,UK,Paid Search,35-44,False,At-Risk Big Spenders,3
16121,57,5,1450.04,290.008,0.16666666666666666,5,508,565,2.5552325581395348,-1,UK,Direct,45-54,False,At-Risk Big Spenders,3
16122,73,6,835.82,139.30333333333334,0.0,6,352,425,22.0,-2,UK,Organic Search,45-54,False,At-Risk Big Spenders,3
16123,51,1,307.78,307.78,0.0,1,0,51,10.625,1,UK,Referral,25-34,False,Promising New,0
16124,316,4,1772.49,443.1225,0.3333333333333333,4,416,732,9.71951219512195,0,UK,Organic Search,45-54,True,At-Risk Big Spenders,3
16125,367,14,4292.35,306.5964285714286,0.0,14,358,725,6.337979094076655,-2,UK,Email,25-34,True,At-Risk Big Spenders,3
16126,29,15,14487.96,965.864,0.0,15,708,737,15.653543307086615,-5,UK,Direct,55-64,False,Champions,1
16127,39,2,801.31,400.655,0.0,2,687,726,5.213333333333333,0,UK,Organic Search,25-34,False,Promising New,0
16128,17,11,3710.57,337.32454545454544,0.21428571428571427,11,721,738,12.423076923076923,-1,UK,Organic Search,55-64,False,Champions,1
16129,407,3,1396.05,465.35,0.0,3,100,507,13.135416666666666,1,UK,Direct,35-44,True,At-Risk Big Spenders,3
16130,422,4,987.48,246.87,0.0,4,195,617,5.381818181818182,-2,UK,Direct,35-44,True,At-Risk Big Spenders,3
16131,51,12,9957.42,829.785,0.2,12,686,737,21.771689497716896,6,UK,Paid Search,35-44,False,Champions,1
16132,544,2,664.2,332.1,0.0,2,83,627,16.470588235294116,0,UK,Direct,25-34,True,Lost Low-Value,2
16133,3,56,21695.66,387.4225,0.28205128205128205,56,615,618,22.134191176470587,8,UK,Direct,35-44,False,Champions,1
16134,21,5,2089.18,417.836,0.2857142857142857,5,519,540,12.767241379310345,-3,UK,Organic Search,55-64,False,Promising New,0
16135,262,2,819.45,409.725,0.0,2,321,583,10.128205128205128,0,UK,Organic Search,45-54,True,Lost Low-Value,2
16136,59,4,946.8,236.7,0.2,4,604,663,14.652173913043478,2,UK,Email,25-34,False,At-Risk Big Spenders,3
16137,680,1,422.7,422.7,0.0,1,0,680,7.5,1,UK,Organic Search,45-54,True,Lost Low-Value,2
16138,368,3,848.87,282.95666666666665,0.25,3,222,590,17.783783783783782,-1,UK,Social Media,55-64,True,At-Risk Big Spenders,3
16139,18,5,1111.15,222.23,0.0,5,718,736,10.56140350877193,1,UK,Direct,45-54,False,Promising New,0
16140,52,3,1349.42,449.8066666666667,0.25,3,389,441,17.8125,-1,UK,Organic Search,35-44,False,At-Risk Big Spenders,3
16141,88,2,955.94,477.97,0.0,2,329,417,8.2,0,UK,Organic Search,18-24,False,At-Risk Big Spenders,3
16142,249,1,535.34,535.34,0.0,1,0,249,11.405405405405405,1,UK,Organic Search,55-64,True,Lost Low-Value,2
16143,3,12,4555.08,379.59,0.25,12,726,729,8.367713004484305,-2,UK,Paid Search,35-44,False,Champions,1
16144,246,1,175.2,175.2,0.0,1,0,246,16.0,1,UK,Direct,35-44,True,Lost Low-Value,2
16145,8,19,6805.44,358.18105263157895,0.3448275862068966,19,576,584,13.308080808080808,-1,UK,Direct,45-54,False,Champions,1
16146,157,4,946.38,236.595,0.0,4,291,448,13.268292682926829,2,UK,Referral,25-34,True,At-Risk Big Spenders,3
16147,133,5,2398.91,479.782,0.2857142857142857,5,539,672,10.257352941176471,-1,UK,Referral,55-64,True,At-Risk Big Spenders,3
16148,296,2,386.62,193.31,0.5,2,426,722,27.77777777777778,2,UK,Email,18-24,True,Lost Low-Value,2
16149,4,3,422.22,140.74,0.0,3,425,429,19.933333333333334,1,UK,Social Media,45-54,False,Promising New,0
16150,38,10,4002.17,400.217,0.5,10,700,738,9.212962962962964,0,UK,Referral,65+,False,Champions,1
16152,268,1,1829.04,1829.04,0.0,1,0,268,22.137931034482758,1,UK,Paid Search,65+,True,At-Risk Big Spenders,3
16153,49,11,4998.13,454.37545454545455,0.15384615384615385,11,513,562,14.676991150442477,-3,UK,Paid Search,55-64,False,Champions,1
16155,381,5,796.9,159.38,0.16666666666666666,5,158,539,10.3125,1,UK,Referral,25-34,True,At-Risk Big Spenders,3
16156,8,20,6188.18,309.409,0.23076923076923078,20,729,737,12.279693486590038,-2,UK,Organic Search,65+,False,Champions,1
16157,15,3,656.69,218.89666666666668,0.25,3,57,72,19.27777777777778,1,UK,Paid Search,55-64,False,Promising New,0
16158,522,9,628.32,69.81333333333333,0.1,9,212,734,5.2,1,UK,Social Media,35-44,True,At-Risk Big Spenders,3
16159,281,4,1232.79,308.1975,0.2,4,455,736,12.211538461538462,0,UK,Organic Search,35-44,True,At-Risk Big Spenders,3
16160,64,2,898.96,449.48,0.5,2,21,85,45.7,0,UK,Paid Search,25-34,False,Promising New,0
16161,1,43,12580.06,292.5595348837209,0.23214285714285715,43,668,669,5.515873015873016,-11,UK,Email,35-44,False,Champions,1
16162,252,1,37.4,37.4,0.0,1,0,252,2.0,1,UK,Organic Search,45-54,True,Lost Low-Value,2
16163,225,6,2407.98,401.33,0.5714285714285714,6,512,737,9.941176470588236,0,UK,Direct,35-44,True,At-Risk Big Spenders,3
16164,17,3,822.48,274.16,0.25,3,25,42,12.735294117647058,1,UK,Email,35-44,False,Promising New,0
16165,505,1,79.9,79.9,0.0,1,0,505,2.0,1,UK,Social Media,35-44,True,Lost Low-Value,2
16166,428,2,435.83,217.915,0.5,2,263,691,7.863636363636363,0,UK,Organic Search,18-24,True,Lost Low-Value,2
16167,414,5,1246.68,249.336,0.16666666666666666,5,324,738,13.174603174603174,1,UK,Direct,65+,True,At-Risk Big Spenders,3
16168,10,66,10181.67,154.26772727272729,0.0958904109589041,66,726,736,15.77450980392157,-12,UK,Referral,25-34,False,Champions,1
16169,8,4,1822.97,455.7425,0.0,4,67,75,15.588235294117647,2,UK,Organic Search,25-34,False,Promising New,0
16170,50,20,6869.0,343.45,0.2,20,609,659,13.763636363636364,-8,UK,Direct,18-24,False,Champions,1
16171,59,1,73.2,73.2,0.0,1,0,59,8.0,1,UK,Organic Search,55-64,False,Lost Low-Value,2
16172,95,8,1884.55,235.56875,0.0,8,418,513,12.557522123893806,2,UK,Organic Search,55-64,True,At-Risk Big Spenders,3
16173,15,6,1418.32,236.38666666666666,0.14285714285714285,6,83,98,6.845238095238095,0,UK,Referral,25-34,False,Promising New,0
16174,126,7,1997.15,285.3071428571429,0.0,7,477,603,18.323076923076922,-1,UK,Referral,25-34,True,At-Risk Big Spenders,3
16175,94,7,1836.44,262.3485714285714,0.0,7,469,563,9.510204081632653,1,UK,Referral,35-44,True,At-Risk Big Spenders,3
16176,421,4,2052.69,513.1725,0.42857142857142855,4,199,620,13.222222222222221,-2,UK,Paid Search,25-34,True,At-Risk Big Spenders,3
16177,50,8,2247.31,280.91375,0.3333333333333333,8,597,647,8.652542372881356,-6,UK,Direct,45-54,False,At-Risk Big Spenders,3
16178,138,2,612.6,306.3,0.0,2,263,401,12.16,0,UK,Organic Search,18-24,True,Lost Low-Value,2
16179,60,1,215.83,215.83,0.0,1,0,60,9.0,1,UK,Organic Search,35-44,False,Lost Low-Value,2
16180,100,13,16203.23,1246.4023076923077,0.1875,13,434,534,29.874617737003057,3,UK,Organic Search,35-44,True,Champions,1
16181,73,1,305.54,305.54,0.0,1,0,73,13.818181818181818,1,UK,Direct,35-44,False,Lost Low-Value,2
16182,72,9,7342.65,815.85,0.0,9,568,640,86.01960784313725,-1,UK,Organic Search,35-44,False,Champions,1
16183,67,4,1077.81,269.4525,0.0,4,340,407,8.560975609756097,-2,UK,Organic Search,25-34,False,At-Risk Big Spenders,3
16184,64,6,1158.79,193.13166666666666,0.14285714285714285,6,147,211,12.466666666666667,2,UK,Organic Search,25-34,False,At-Risk Big Spenders,3
16185,16,3,644.72,214.90666666666667,0.0,3,548,564,8.025,1,UK,Referral,18-24,False,Promising New,0
16186,22,26,8718.43,335.3242307692308,0.13333333333333333,26,708,730,13.057425742574257,-2,UK,Referral,25-34,False,Champions,1
16187,31,15,6911.44,460.7626666666667,0.11764705882352941,15,253,284,17.11186440677966,-1,UK,Email,65+,False,Champions,1
16188,44,5,1087.66,217.532,0.16666666666666666,5,364,408,11.324324324324325,1,UK,Paid Search,25-34,False,At-Risk Big Spenders,3
16189,15,2,215.48,107.74,0.0,2,70,85,12.181818181818182,0,UK,Referral,25-34,False,Promising New,0
16190,40,8,2706.55,338.31875,0.0,8,685,725,10.176470588235293,-6,UK,Organic Search,25-34,False,At-Risk Big Spenders,3
16191,2,24,14090.42,587.1008333333333,0.38461538461538464,24,726,728,33.75,2,UK,Referral,45-54,False,Champions,1
16192,735,1,351.3,351.3,0.0,1,0,735,18.90909090909091,1,UK,Organic Search,55-64,True,Lost Low-Value,2
16193,236,2,630.43,315.215,0.0,2,174,410,9.973684210526315,0,UK,Direct,45-54,True,Lost Low-Value,2
16194,375,1,308.6,308.6,0.0,1,0,375,17.5,1,UK,Direct,45-54,True,Lost Low-Value,2
16195,723,1,323.25,323.25,0.0,1,0,723,7.6875,1,UK,Direct,45-54,True,Lost Low-Value,2
16196,488,1,93.3,93.3,0.0,1,0,488,6.5,1,UK,Organic Search,35-44,True,Lost Low-Value,2
16197,469,9,2016.71,224.07888888888888,0.0,9,254,723,15.268817204301076,5,UK,Referral,55-64,True,At-Risk Big Spenders,3
16198,75,2,1030.04,515.02,0.0,2,362,437,11.96875,0,UK,Paid Search,45-54,False,Promising New,0
16199,392,7,821.75,117.39285714285714,0.0,7,239,631,27.7,1,UK,Paid Search,18-24,True,At-Risk Big Spenders,3
16200,4,12,5608.1,467.34166666666664,0.07692307692307693,12,733,737,5.00489396411093,-8,UK,Referral,35-44,False,Champions,1
16201,3,5,2112.12,422.424,0.16666666666666666,5,412,415,11.459677419354838,3,UK,Direct,25-34,False,Promising New,0
16202,360,9,2501.99,277.99888888888887,0.18181818181818182,9,377,737,10.540322580645162,-3,UK,Organic Search,25-34,True,At-Risk Big Spenders,3
16203,58,6,943.84,157.30666666666667,0.14285714285714285,6,446,504,8.136363636363637,0,UK,Referral,55-64,False,At-Risk Big Spenders,3
16204,23,3,914.51,304.83666666666664,0.25,3,708,731,6.445544554455446,-1,UK,Direct,18-24,False,Promising New,0
16205,30,7,1805.11,257.87285714285713,0.0,7,512,542,7.183673469387755,1,UK,Organic Search,45-54,False,At-Risk Big Spenders,3
16206,54,13,2577.12,198.24,0.07142857142857142,13,671,725,5.7656903765690375,-3,UK,Direct,65+,False,Champions,1
16207,25,1,394.38,394.38,0.0,1,0,25,7.368421052631579,1,UK,Email,35-44,False,Promising New,0
16208,44,10,3440.45,344.045,0.0,10,609,653,6.090909090909091,-6,UK,Referral,35-44,False,Champions,1
16209,88,9,3199.14,355.46,0.0,9,458,546,23.029850746268657,1,UK,Direct,35-44,False,At-Risk Big Spenders,3
16210,1,33,18217.17,552.0354545454545,0.05714285714285714,33,736,737,28.562992125984252,-1,UK,Referral,45-54,False,Champions,1
16211,81,3,915.59,305.19666666666666,0.25,3,357,438,10.527777777777779,-1,UK,Direct,25-34,False,At-Risk Big Spenders,3
16212,19,4,1293.71,323.4275,0.2,4,651,670,7.32051282051282,0,UK,Direct,25-34,False,Promising New,0
16213,78,1,159.0,159.0,0.0,1,0,78,8.0,1,UK,Organic Search,35-44,False,Lost Low-Value,2
16214,170,4,1998.77,499.6925,0.0,4,265,435,11.428571428571429,2,UK,Direct,55-64,True,At-Risk Big Spenders,3
16215,80,1,242.35,242.35,0.0,1,0,80,7.428571428571429,1,UK,Referral,25-34,False,Lost Low-Value,2
16216,267,1,914.93,914.93,0.0,1,0,267,6.864864864864865,1,UK,Organic Search,35-44,True,Lost Low-Value,2
16217,235,2,304.25,152.125,0.3333333333333333,2,47,282,6.066666666666666,0,UK,Paid Search,65+,True,Lost Low-Value,2
16218,29,13,3968.67,305.2823076923077,0.3157894736842105,13,532,561,20.580882352941178,-1,UK,Organic Search,25-34,False,Champions,1
16219,500,1,40.8,40.8,0.0,1,0,500,48.0,1,UK,Referral,18-24,True,Lost Low-Value,2
16221,36,9,2016.79,224.08777777777777,0.1,9,450,486,6.050420168067227,-7,UK,Referral,18-24,False,At-Risk Big Spenders,3
16222,318,2,1272.05,636.025,0.0,2,403,721,3.193103448275862,0,UK,Referral,25-34,True,At-Risk Big Spenders,3
16223,374,2,1070.25,535.125,0.0,2,21,395,4.5772357723577235,0,UK,Social Media,45-54,True,At-Risk Big Spenders,3
16224,57,5,1616.54,323.308,0.0,5,330,387,13.405172413793103,-1,UK,Direct,45-54,False,At-Risk Big Spenders,3
