customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_segment,rfm_total,cluster_id,segment_name
15266,338,5,852.21,2,4,3,2-4-3,9,3,At-Risk Big Spenders
15649,336,4,1575.35,2,3,4,2-3-4,9,3,At-Risk Big Spenders
16314,389,3,1491.4,2,3,4,2-3-4,9,3,At-Risk Big Spenders
15949,16,2,364.72,5,2,2,5-2-2,9,0,Promising New
17384,19,3,507.55,4,3,2,4-3-2,9,0,Promising New
18127,19,4,556.13,4,3,2,4-3-2,9,0,Promising New
14581,16,2,409.65,5,2,2,5-2-2,9,0,Promising New
16199,392,7,821.75,2,4,3,2-4-3,9,3,At-Risk Big Spenders
12346,325,12,476.86,2,5,2,2-5-2,9,3,At-Risk Big Spenders
17387,19,2,746.81,4,2,3,4-2-3,9,0,Promising New
17862,323,4,1254.89,2,3,4,2-3-4,9,3,At-Risk Big Spenders
12402,323,6,1136.9,2,4,3,2-4-3,9,3,At-Risk Big Spenders
16387,322,5,882.46,2,4,3,2-4-3,9,3,At-Risk Big Spenders
14068,320,4,1516.72,2,3,4,2-3-4,9,3,At-Risk Big Spenders
14130,319,4,1858.77,2,3,4,2-3-4,9,3,At-Risk Big Spenders
17425,19,2,759.17,4,2,3,4-2-3,9,0,Promising New
16222,318,2,1272.05,2,3,4,2-3-4,9,3,At-Risk Big Spenders
13857,393,6,1000.91,2,4,3,2-4-3,9,3,At-Risk Big Spenders
15006,51,2,752.83,4,2,3,4-2-3,9,0,Promising New
16714,317,3,1482.33,2,3,4,2-3-4,9,3,At-Risk Big Spenders
16118,393,1,4314.77,2,2,5,2-2-5,9,3,At-Risk Big Spenders
16124,316,4,1772.49,2,3,4,2-3-4,9,3,At-Risk Big Spenders
14615,394,5,951.76,2,4,3,2-4-3,9,3,At-Risk Big Spenders
13927,74,2,708.26,3,2,3,3-2-3,8,0,Promising New
13745,151,2,775.68,3,2,3,3-2-3,8,3,At-Risk Big Spenders
13754,151,3,447.05,3,3,2,3-3-2,8,2,Lost Low-Value
15045,151,2,735.66,3,2,3,3-2-3,8,2,Lost Low-Value
13904,37,2,332.64,4,2,2,4-2-2,8,0,Promising New
18142,151,2,698.28,3,2,3,3-2-3,8,2,Lost Low-Value
15695,266,4,1131.04,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14552,151,3,507.93,3,3,2,3-3-2,8,3,At-Risk Big Spenders
14549,311,4,913.6,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17251,362,3,798.98,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14528,37,1,364.22,4,2,2,4-2-2,8,0,Promising New
13739,18,2,292.2,4,2,2,4-2-2,8,0,Promising New
16573,73,2,663.61,3,2,3,3-2-3,8,0,Promising New
15361,361,4,591.55,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13955,154,3,544.07,3,3,2,3-3-2,8,3,At-Risk Big Spenders
13008,323,3,612.13,2,3,3,2-3-3,8,2,Lost Low-Value
16290,464,4,1957.7,1,3,4,1-3-4,8,3,At-Risk Big Spenders
13817,29,2,328.98,4,2,2,4-2-2,8,0,Promising New
15512,155,4,331.58,3,3,2,3-3-2,8,2,Lost Low-Value
14520,1,2,270.6,5,2,1,5-2-1,8,0,Promising New
14052,19,2,466.66,4,2,2,4-2-2,8,0,Promising New
12845,267,4,290.29,2,4,2,2-4-2,8,2,Lost Low-Value
14283,463,4,628.44,1,4,3,1-4-3,8,3,At-Risk Big Spenders
17824,51,1,285.64,4,2,2,4-2-2,8,0,Promising New
13699,155,2,764.15,3,2,3,3-2-3,8,2,Lost Low-Value
17825,598,4,620.36,1,4,3,1-4-3,8,3,At-Risk Big Spenders
13666,60,5,127.05,3,4,1,3-4-1,8,0,Promising New
16993,463,2,1950.95,1,3,4,1-3-4,8,3,At-Risk Big Spenders
13916,463,4,1275.81,1,3,4,1-3-4,8,3,At-Risk Big Spenders
15334,156,3,347.87,3,3,2,3-3-2,8,2,Lost Low-Value
12977,156,4,513.88,3,3,2,3-3-2,8,3,At-Risk Big Spenders
18042,53,2,281.15,4,2,2,4-2-2,8,0,Promising New
17105,159,2,665.78,3,2,3,3-2-3,8,2,Lost Low-Value
13833,159,2,700.41,3,2,3,3-2-3,8,2,Lost Low-Value
13978,14,2,196.79,5,2,1,5-2-1,8,0,Promising New
12446,57,1,1002.31,3,2,3,3-2-3,8,0,Promising New
13261,268,2,944.1,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12384,28,2,425.27,4,2,2,4-2-2,8,0,Promising New
18141,360,2,882.47,2,3,3,2-3-3,8,2,Lost Low-Value
17783,72,3,376.96,3,3,2,3-3-2,8,0,Promising New
15077,456,2,2428.08,1,3,4,1-3-4,8,3,At-Risk Big Spenders
17408,163,3,316.09,3,3,2,3-3-2,8,2,Lost Low-Value
17737,9,2,168.24,5,2,1,5-2-1,8,0,Promising New
16545,164,2,681.42,3,2,3,3-2-3,8,2,Lost Low-Value
17110,165,3,499.9,3,3,2,3-3-2,8,2,Lost Low-Value
13948,360,4,548.76,2,4,2,2-4-2,8,3,At-Risk Big Spenders
16608,453,2,1286.62,1,3,4,1-3-4,8,3,At-Risk Big Spenders
16971,38,1,357.21,4,2,2,4-2-2,8,0,Promising New
15258,168,2,623.16,3,2,3,3-2-3,8,2,Lost Low-Value
15423,38,3,266.89,4,3,1,4-3-1,8,0,Promising New
17525,359,3,1161.9,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12652,322,2,891.03,2,3,3,2-3-3,8,2,Lost Low-Value
17132,452,2,1220.91,1,3,4,1-3-4,8,3,At-Risk Big Spenders
16860,452,3,1610.62,1,3,4,1-3-4,8,3,At-Risk Big Spenders
13613,452,5,1039.85,1,4,3,1-4-3,8,3,At-Risk Big Spenders
15036,72,3,429.56,3,3,2,3-3-2,8,0,Promising New
15667,39,1,301.32,4,2,2,4-2-2,8,0,Promising New
16056,45,1,650.75,4,1,3,4-1-3,8,0,Promising New
16526,171,2,717.21,3,2,3,3-2-3,8,2,Lost Low-Value
14370,450,6,1175.78,1,4,3,1-4-3,8,3,At-Risk Big Spenders
15700,172,2,696.68,3,2,3,3-2-3,8,2,Lost Low-Value
15280,172,3,397.52,3,3,2,3-3-2,8,2,Lost Low-Value
16243,33,2,409.1,4,2,2,4-2-2,8,0,Promising New
13041,450,4,799.13,1,4,3,1-4-3,8,3,At-Risk Big Spenders
12837,173,2,662.66,3,2,3,3-2-3,8,2,Lost Low-Value
16268,71,2,617.65,3,2,3,3-2-3,8,0,Promising New
16050,173,3,300.06,3,3,2,3-3-2,8,2,Lost Low-Value
13288,443,5,927.61,1,4,3,1-4-3,8,3,At-Risk Big Spenders
16433,28,2,384.52,4,2,2,4-2-2,8,0,Promising New
15219,176,2,685.45,3,2,3,3-2-3,8,2,Lost Low-Value
17536,177,3,364.83,3,3,2,3-3-2,8,2,Lost Low-Value
18192,71,1,957.97,3,2,3,3-2-3,8,0,Promising New
12818,178,1,879.2,3,2,3,3-2-3,8,2,Lost Low-Value
13080,179,4,280.73,3,3,2,3-3-2,8,2,Lost Low-Value
14823,180,3,321.43,3,3,2,3-3-2,8,2,Lost Low-Value
14182,443,4,678.77,1,4,3,1-4-3,8,3,At-Risk Big Spenders
13686,182,3,409.04,3,3,2,3-3-2,8,2,Lost Low-Value
15780,183,3,475.28,3,3,2,3-3-2,8,2,Lost Low-Value
13395,185,3,1100.63,2,3,3,2-3-3,8,3,At-Risk Big Spenders
18060,408,2,1180.18,1,3,4,1-3-4,8,3,At-Risk Big Spenders
16708,45,1,656.63,4,1,3,4-1-3,8,0,Promising New
15890,394,5,535.65,2,4,2,2-4-2,8,3,At-Risk Big Spenders
15970,303,2,1017.32,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16763,185,2,964.7,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14375,185,3,1106.82,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17708,187,4,884.18,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13433,437,4,658.32,1,4,3,1-4-3,8,3,At-Risk Big Spenders
12601,189,6,573.26,2,4,2,2-4-2,8,3,At-Risk Big Spenders
14634,437,4,2103.26,1,3,4,1-3-4,8,3,At-Risk Big Spenders
16117,189,3,654.4,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13797,436,3,1179.45,1,3,4,1-3-4,8,3,At-Risk Big Spenders
12590,190,1,9016.26,2,1,5,2-1-5,8,3,At-Risk Big Spenders
17472,191,4,922.35,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17637,31,2,547.06,4,2,2,4-2-2,8,0,Promising New
12508,26,2,397.88,4,2,2,4-2-2,8,0,Promising New
16810,192,2,842.04,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15429,26,2,397.35,4,2,2,4-2-2,8,0,Promising New
15115,18,2,531.85,4,2,2,4-2-2,8,0,Promising New
12533,618,2,1223.89,1,3,4,1-3-4,8,3,At-Risk Big Spenders
16318,35,1,328.15,4,2,2,4-2-2,8,0,Promising New
16567,194,2,781.56,2,3,3,2-3-3,8,2,Lost Low-Value
17376,70,4,453.64,3,3,2,3-3-2,8,0,Promising New
12571,39,2,519.61,4,2,2,4-2-2,8,0,Promising New
12552,39,1,317.82,4,2,2,4-2-2,8,0,Promising New
17051,194,4,706.49,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12478,3,1,545.99,5,1,2,5-1-2,8,0,Promising New
15153,31,1,329.25,4,2,2,4-2-2,8,0,Promising New
15420,434,6,743.0,1,4,3,1-4-3,8,3,At-Risk Big Spenders
17024,45,3,95.85,4,3,1,4-3-1,8,0,Promising New
16356,197,6,415.87,2,4,2,2-4-2,8,3,At-Risk Big Spenders
13479,198,4,851.37,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12611,52,1,1121.32,4,1,3,4-1-3,8,0,Promising New
15617,396,3,828.55,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14225,434,4,2031.07,1,3,4,1-3-4,8,3,At-Risk Big Spenders
14009,198,3,1099.91,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15314,199,3,820.45,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17421,386,3,1059.41,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16677,393,2,880.62,2,3,3,2-3-3,8,2,Lost Low-Value
14455,432,4,616.04,1,4,3,1-4-3,8,3,At-Risk Big Spenders
14785,10,2,77.4,5,2,1,5-2-1,8,0,Promising New
16852,10,2,144.91,5,2,1,5-2-1,8,0,Promising New
17176,201,3,902.32,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17793,25,1,300.34,4,2,2,4-2-2,8,0,Promising New
16392,269,3,755.45,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15728,49,2,544.6,4,2,2,4-2-2,8,0,Promising New
13920,431,4,1774.68,1,3,4,1-3-4,8,3,At-Risk Big Spenders
14600,305,2,865.17,2,3,3,2-3-3,8,2,Lost Low-Value
12591,317,3,1114.95,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17478,408,2,1272.8,1,3,4,1-3-4,8,3,At-Risk Big Spenders
18053,66,3,571.07,3,3,2,3-3-2,8,0,Promising New
16300,430,3,1367.32,1,3,4,1-3-4,8,3,At-Risk Big Spenders
15736,430,2,1764.72,1,3,4,1-3-4,8,3,At-Risk Big Spenders
12607,58,1,1579.51,3,1,4,3-1-4,8,0,Promising New
14350,270,3,972.03,2,3,3,2-3-3,8,3,At-Risk Big Spenders
18218,206,4,1121.84,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14962,270,4,366.91,2,4,2,2-4-2,8,2,Lost Low-Value
18082,25,1,680.84,4,1,3,4-1-3,8,0,Promising New
13792,66,3,383.95,3,3,2,3-3-2,8,0,Promising New
16307,429,3,1194.92,1,3,4,1-3-4,8,3,At-Risk Big Spenders
17447,40,2,541.53,4,2,2,4-2-2,8,0,Promising New
13996,386,2,817.16,2,3,3,2-3-3,8,2,Lost Low-Value
14873,210,2,854.13,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16943,211,3,816.73,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15458,25,2,370.44,4,2,2,4-2-2,8,0,Promising New
16936,25,2,548.29,4,2,2,4-2-2,8,0,Promising New
13360,428,4,1503.65,1,3,4,1-3-4,8,3,At-Risk Big Spenders
16431,213,3,623.28,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12355,214,2,947.61,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14909,428,3,1404.68,1,3,4,1-3-4,8,3,At-Risk Big Spenders
15092,215,3,776.46,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13642,215,4,472.2,2,4,2,2-4-2,8,3,At-Risk Big Spenders
17127,428,5,1155.03,1,4,3,1-4-3,8,3,At-Risk Big Spenders
18078,217,4,725.53,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17379,11,1,389.72,5,1,2,5-1-2,8,0,Promising New
16109,218,3,921.0,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17647,65,3,331.66,3,3,2,3-3-2,8,0,Promising New
15600,428,4,1199.31,1,3,4,1-3-4,8,3,At-Risk Big Spenders
15010,35,1,308.94,4,2,2,4-2-2,8,0,Promising New
15160,357,4,589.27,2,3,3,2-3-3,8,3,At-Risk Big Spenders
18117,25,1,314.4,4,2,2,4-2-2,8,0,Promising New
17374,218,3,727.11,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15127,65,2,711.5,3,2,3,3-2-3,8,0,Promising New
14423,218,3,916.61,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14761,58,3,447.92,3,3,2,3-3-2,8,0,Promising New
15330,32,2,463.56,4,2,2,4-2-2,8,0,Promising New
16227,219,3,1027.22,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16766,273,2,1145.6,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12445,22,2,378.98,4,2,2,4-2-2,8,0,Promising New
12956,306,4,521.89,2,4,2,2-4-2,8,3,At-Risk Big Spenders
17510,24,2,514.56,4,2,2,4-2-2,8,0,Promising New
17839,42,1,318.15,4,2,2,4-2-2,8,0,Promising New
13066,24,2,470.8,4,2,2,4-2-2,8,0,Promising New
12895,42,2,372.8,4,2,2,4-2-2,8,0,Promising New
14022,225,2,792.15,2,3,3,2-3-3,8,2,Lost Low-Value
15210,225,3,1147.59,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14564,427,2,2605.62,1,3,4,1-3-4,8,3,At-Risk Big Spenders
17357,24,2,384.39,4,2,2,4-2-2,8,0,Promising New
16698,226,2,1134.0,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14557,64,1,788.38,3,2,3,3-2-3,8,0,Promising New
15837,64,2,777.01,3,2,3,3-2-3,8,0,Promising New
16129,407,3,1396.05,1,3,4,1-3-4,8,3,At-Risk Big Spenders
16776,60,2,592.51,3,2,3,3-2-3,8,0,Promising New
17806,11,1,546.04,5,1,2,5-1-2,8,0,Promising New
16557,24,2,281.85,4,2,2,4-2-2,8,0,Promising New
16834,227,2,898.96,2,3,3,2-3-3,8,3,At-Risk Big Spenders
18005,3,2,226.47,5,2,1,5-2-1,8,0,Promising New
17277,227,2,1065.35,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14598,44,2,384.04,4,2,2,4-2-2,8,0,Promising New
16423,24,1,346.12,4,2,2,4-2-2,8,0,Promising New
17635,424,3,1265.58,1,3,4,1-3-4,8,3,At-Risk Big Spenders
18261,43,2,324.24,4,2,2,4-2-2,8,0,Promising New
15522,32,2,397.99,4,2,2,4-2-2,8,0,Promising New
15151,423,2,2085.61,1,3,4,1-3-4,8,3,At-Risk Big Spenders
12448,44,1,365.45,4,2,2,4-2-2,8,0,Promising New
14326,234,3,940.98,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17746,234,4,899.98,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15887,406,3,1027.15,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15448,312,2,788.81,2,3,3,2-3-3,8,2,Lost Low-Value
15721,11,1,471.4,5,1,2,5-1-2,8,0,Promising New
14048,277,3,748.69,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16947,235,4,946.71,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14752,43,1,325.84,4,2,2,4-2-2,8,0,Promising New
12832,32,2,383.03,4,2,2,4-2-2,8,0,Promising New
14922,393,2,843.74,2,3,3,2-3-3,8,2,Lost Low-Value
12754,235,3,972.38,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12711,611,2,1213.05,1,3,4,1-3-4,8,3,At-Risk Big Spenders
13058,24,3,271.4,4,3,1,4-3-1,8,0,Promising New
12734,352,3,603.65,2,3,3,2-3-3,8,2,Lost Low-Value
15562,351,3,655.59,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13474,236,3,646.59,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13519,50,2,343.21,4,2,2,4-2-2,8,0,Promising New
14819,64,4,456.41,3,3,2,3-3-2,8,0,Promising New
13594,52,2,533.32,4,2,2,4-2-2,8,0,Promising New
15309,610,4,797.96,1,4,3,1-4-3,8,3,At-Risk Big Spenders
14764,43,1,278.3,4,2,2,4-2-2,8,0,Promising New
17363,395,3,920.46,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15556,24,1,279.77,4,2,2,4-2-2,8,0,Promising New
16130,422,4,987.48,1,4,3,1-4-3,8,3,At-Risk Big Spenders
13922,351,3,865.2,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13142,19,1,307.09,4,2,2,4-2-2,8,0,Promising New
13795,388,4,710.3,2,3,3,2-3-3,8,3,At-Risk Big Spenders
18057,393,3,1162.86,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15246,238,3,780.4,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12639,238,3,1072.37,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14316,422,5,776.58,1,4,3,1-4-3,8,3,At-Risk Big Spenders
12519,63,2,626.54,3,2,3,3-2-3,8,0,Promising New
17761,32,1,712.78,4,1,3,4-1-3,8,0,Promising New
14923,50,1,749.1,4,1,3,4-1-3,8,0,Promising New
17529,610,2,1240.25,1,3,4,1-3-4,8,3,At-Risk Big Spenders
13221,240,2,844.86,2,3,3,2-3-3,8,2,Lost Low-Value
15109,240,3,983.1,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17167,379,3,867.11,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16231,379,4,1074.47,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16254,378,3,967.44,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13484,241,3,790.72,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15084,379,2,948.4,2,3,3,2-3-3,8,2,Lost Low-Value
14946,14,1,100.9,5,2,1,5-2-1,8,0,Promising New
13891,378,3,859.21,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14517,33,2,330.45,4,2,2,4-2-2,8,0,Promising New
17325,280,3,609.57,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14356,60,2,701.23,3,2,3,3-2-3,8,0,Promising New
13770,422,4,785.37,1,4,3,1-4-3,8,3,At-Risk Big Spenders
14616,242,5,527.78,2,4,2,2-4-2,8,3,At-Risk Big Spenders
16176,421,4,2052.69,1,3,4,1-3-4,8,3,At-Risk Big Spenders
13696,421,3,2020.4,1,3,4,1-3-4,8,3,At-Risk Big Spenders
16643,245,2,923.11,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17998,380,3,639.24,2,3,3,2-3-3,8,2,Lost Low-Value
14924,245,3,931.01,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12580,246,2,962.9,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13166,282,2,875.93,2,3,3,2-3-3,8,2,Lost Low-Value
15917,247,5,530.17,2,4,2,2-4-2,8,3,At-Risk Big Spenders
14416,22,2,454.42,4,2,2,4-2-2,8,0,Promising New
15817,420,3,2766.4,1,3,4,1-3-4,8,3,At-Risk Big Spenders
17226,308,3,878.47,2,3,3,2-3-3,8,3,At-Risk Big Spenders
18108,248,3,848.81,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17756,375,3,728.75,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17492,248,3,1122.42,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14510,375,3,979.85,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12866,283,3,1092.35,2,3,3,2-3-3,8,3,At-Risk Big Spenders
18110,19,2,392.28,4,2,2,4-2-2,8,0,Promising New
17003,402,4,828.21,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12793,334,3,745.53,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17141,418,4,727.58,1,4,3,1-4-3,8,3,At-Risk Big Spenders
14065,389,3,891.02,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16854,417,2,1408.96,1,3,4,1-3-4,8,3,At-Risk Big Spenders
13684,285,4,594.88,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16826,51,1,341.7,4,2,2,4-2-2,8,0,Promising New
13781,250,3,778.83,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16228,374,3,885.71,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12361,287,4,451.25,2,4,2,2-4-2,8,3,At-Risk Big Spenders
17098,381,3,591.07,2,3,3,2-3-3,8,2,Lost Low-Value
17580,252,5,538.07,2,4,2,2-4-2,8,3,At-Risk Big Spenders
18039,374,4,548.22,2,4,2,2-4-2,8,3,At-Risk Big Spenders
16189,15,2,215.48,5,2,1,5-2-1,8,0,Promising New
14605,374,4,920.71,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16707,400,4,533.41,2,4,2,2-4-2,8,3,At-Risk Big Spenders
16223,374,2,1070.25,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16997,288,3,702.0,2,3,3,2-3-3,8,3,At-Risk Big Spenders
18249,17,1,95.34,5,2,1,5-2-1,8,0,Promising New
14202,381,3,847.76,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15934,417,2,1823.9,1,3,4,1-3-4,8,3,At-Risk Big Spenders
13449,23,1,291.88,4,2,2,4-2-2,8,0,Promising New
14890,253,3,817.25,2,3,3,2-3-3,8,3,At-Risk Big Spenders
14479,253,4,1124.71,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15725,15,1,415.25,5,1,2,5-1-2,8,0,Promising New
15346,332,3,596.12,2,3,3,2-3-3,8,2,Lost Low-Value
17740,389,6,426.9,2,4,2,2-4-2,8,3,At-Risk Big Spenders
14248,318,3,1032.95,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13816,23,2,499.67,4,2,2,4-2-2,8,0,Promising New
18074,373,2,1019.44,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12945,288,2,900.11,2,3,3,2-3-3,8,2,Lost Low-Value
17544,390,3,944.82,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17968,373,4,590.44,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15919,19,2,525.69,4,2,2,4-2-2,8,0,Promising New
17973,51,1,337.04,4,2,2,4-2-2,8,0,Promising New
14729,373,3,586.24,2,3,3,2-3-3,8,2,Lost Low-Value
14469,416,4,2061.78,1,3,4,1-3-4,8,3,At-Risk Big Spenders
12603,21,1,613.2,4,1,3,4-1-3,8,0,Promising New
15447,330,5,492.88,2,4,2,2-4-2,8,3,At-Risk Big Spenders
15821,44,2,570.96,4,2,2,4-2-2,8,0,Promising New
14529,60,3,578.61,3,3,2,3-3-2,8,0,Promising New
16855,23,2,328.4,4,2,2,4-2-2,8,0,Promising New
14768,17,2,192.6,5,2,1,5-2-1,8,0,Promising New
17212,253,3,794.41,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17137,416,6,1099.81,1,4,3,1-4-3,8,3,At-Risk Big Spenders
14734,416,4,1056.42,1,4,3,1-4-3,8,3,At-Risk Big Spenders
13921,399,4,730.7,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13439,255,3,986.61,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15368,21,2,537.5,4,2,2,4-2-2,8,0,Promising New
16313,3,2,274.15,5,2,1,5-2-1,8,0,Promising New
15070,372,3,737.05,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16702,415,4,1109.53,1,4,3,1-4-3,8,3,At-Risk Big Spenders
16692,256,4,906.0,2,3,3,2-3-3,8,3,At-Risk Big Spenders
12511,414,1,3084.02,1,2,5,1-2-5,8,3,At-Risk Big Spenders
17366,392,2,1077.24,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16380,61,1,1313.99,3,1,4,3-1-4,8,0,Promising New
15756,61,4,528.01,3,3,2,3-3-2,8,0,Promising New
13945,394,2,854.15,2,3,3,2-3-3,8,2,Lost Low-Value
14500,88,3,356.85,3,3,2,3-3-2,8,0,Promising New
13452,259,3,729.8,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13407,578,3,2244.7,1,3,4,1-3-4,8,3,At-Risk Big Spenders
17028,581,3,1593.83,1,3,4,1-3-4,8,3,At-Risk Big Spenders
12596,51,2,450.27,4,2,2,4-2-2,8,0,Promising New
17683,385,3,819.01,2,3,3,2-3-3,8,3,At-Risk Big Spenders
16052,54,1,362.06,4,2,2,4-2-2,8,0,Promising New
14093,12,1,433.86,5,1,2,5-1-2,8,0,Promising New
13512,260,4,713.39,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13850,88,1,1595.48,3,1,4,3-1-4,8,0,Promising New
16088,575,2,1414.15,1,3,4,1-3-4,8,3,At-Risk Big Spenders
18030,4,2,230.65,5,2,1,5-2-1,8,0,Promising New
16309,91,2,706.57,3,2,3,3-2-3,8,0,Promising New
14780,54,2,447.68,4,2,2,4-2-2,8,0,Promising New
13877,86,3,449.68,3,3,2,3-3-2,8,0,Promising New
16123,51,1,307.78,4,2,2,4-2-2,8,0,Promising New
13042,584,3,1488.59,1,3,4,1-3-4,8,3,At-Risk Big Spenders
15205,85,2,653.24,3,2,3,3-2-3,8,0,Promising New
13441,91,2,720.9,3,2,3,3-2-3,8,0,Promising New
12535,91,2,716.35,3,2,3,3-2-3,8,0,Promising New
14831,574,3,1676.57,1,3,4,1-3-4,8,3,At-Risk Big Spenders
12806,572,2,2130.72,1,3,4,1-3-4,8,3,At-Risk Big Spenders
14686,414,5,852.53,1,4,3,1-4-3,8,3,At-Risk Big Spenders
14813,369,4,888.91,2,3,3,2-3-3,8,3,At-Risk Big Spenders
13923,53,1,351.13,4,2,2,4-2-2,8,0,Promising New
15986,30,2,354.42,4,2,2,4-2-2,8,0,Promising New
18040,19,2,357.2,4,2,2,4-2-2,8,0,Promising New
15690,4,2,239.76,5,2,1,5-2-1,8,0,Promising New
16138,368,3,848.87,2,3,3,2-3-3,8,3,At-Risk Big Spenders
17339,94,3,302.36,3,3,2,3-3-2,8,2,Lost Low-Value
16751,30,1,1170.52,4,1,3,4-1-3,8,0,Promising New
17309,95,3,320.39,3,3,2,3-3-2,8,2,Lost Low-Value
16674,54,2,304.24,4,2,2,4-2-2,8,0,Promising New
15545,54,2,288.97,4,2,2,4-2-2,8,0,Promising New
16597,4,1,88.52,5,2,1,5-2-1,8,0,Promising New
14495,50,3,174.8,4,3,1,4-3-1,8,0,Promising New
14965,96,2,596.09,3,2,3,3-2-3,8,2,Lost Low-Value
14799,51,2,319.35,4,2,2,4-2-2,8,0,Promising New
17876,399,3,699.0,2,3,3,2-3-3,8,3,At-Risk Big Spenders
15715,555,5,658.02,1,4,3,1-4-3,8,3,At-Risk Big Spenders
15792,399,2,933.84,2,3,3,2-3-3,8,2,Lost Low-Value
14658,5,2,247.15,5,2,1,5-2-1,8,0,Promising New
12532,30,1,313.83,4,2,2,4-2-2,8,0,Promising New
